source,version,provider,variable,operator,frequency,resolution,region,updates,experiment,member,url
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r7i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r7i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r8i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r8i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r9i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r9i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r10i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r10i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r11i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r11i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r12i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r12i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r13i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r13i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r14i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r14i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalNatShort,r15i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalNatShort_r15i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r1i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r1i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r2i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r2i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r3i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r3i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r4i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r4i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p5_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p6,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p6_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r5i1p7,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r5i1p7_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r6i1p1,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r6i1p1_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r6i1p2,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r6i1p2_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r6i1p3,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r6i1p3_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r6i1p4,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r6i1p4_201401-201512.nc
HadGEM3-A,v1.0,MOHC,temperature,minimum,mon,N216,global,no,historicalShort,r6i1p5,https://climexp.knmi.nl/EUCLEIA/HadGEM3-A-N216/tasmin_short/tasmin_Amon_HadGEM3-A-N216_historicalShort_r6i1p5_201401-201512.nc
